,GOAU4.SA,CSNA3.SA,BEEF3.SA,GGBR4.SA,BRAP4.SA,BRKM5.SA,PCAR3.SA,PETR3.SA,VIVT3.SA,KLBN11.SA,VALE3.SA,VBBR3.SA,CMIN3.SA,USIM5.SA,BRFS3.SA
27,10.074071892145284,5.373817354572826,5.726298461534144,22.07909670363867,16.588862364110078,10.439534514718993,2.8726530374727464,39.14224263371922,37.15732817241711,14.75308839183039,53.994948887763144,22.847659716173442,4.390417767556793,2.804980896663008,23.362298404473496
28,10.406050022997444,12.02009219397319,5.672935621708269,21.060630538753255,17.300284050839952,9.011881268831194,2.3141257149843013,37.548159196003255,39.50229524775432,14.353183482808017,53.48965190564109,29.5928471732495,5.090929983955551,2.69202499840451,31.17829717419224
29,11.696907264451239,7.9074257089450875,3.7348512083723584,21.085155598711154,15.56269969414127,6.5155768537459,1.9313848961629332,34.920434328885584,42.39765549824803,18.381736941921368,63.24432962103158,21.23044734888004,3.9422573743262204,2.2875486470330646,20.27370327814782
30,11.281338108825489,7.479988221386709,4.440459127570999,19.902990204703883,14.948899605375557,11.312238284992526,2.559123669708031,30.18039008061942,35.92697260435581,16.75155090303076,56.584610282910155,24.728114735477,4.982180804395831,2.6327396133448766,25.962527630150362
31,9.950959696129884,7.0377282068923925,4.1413459447447005,18.65278845035007,13.522968212795213,6.781754062101269,4.939782041789314,38.178734561404966,39.69611897596107,21.582520568592358,65.9755334527276,27.358556584464004,4.958555863769395,3.5390925619007234,42.736173554141274
32,9.125253303742724,6.610229317350538,5.73567058272272,16.21011482018396,18.15801333875601,7.608883537320245,1.4953858846441352,30.810930928865837,41.91698625843667,19.170802534187324,57.78743455048898,28.14525731538656,5.230575351507171,3.248037804301511,20.640668258824
33,10.340063959490537,6.5700296806707525,4.371026057390021,20.135866018820835,15.595308632817913,12.787909254101777,3.9365258117182567,35.34055207958591,39.10280302205769,14.292391456257459,57.146065705295655,26.74861510092839,4.828438836622016,3.884524108054325,27.44602247250512
34,14.433004569734132,8.002352351338983,4.878679016468026,17.73908919483161,15.933946163113935,15.296322399068329,4.47532576843062,46.074482873838036,40.26667932635306,17.244661232259755,55.755760964346536,27.946611507826777,4.911916821258948,3.4997857486704538,22.856999157797613
35,9.822478376923652,7.590022953534876,4.22712419814136,16.644203686458347,18.184456806867356,7.996792513419704,1.3144489179946808,33.41692095954644,45.8651948157972,18.644710498614632,54.51894343369593,31.16537461728073,6.113332973925989,3.166474634102769,18.039155729889714
36,10.439783728617934,7.846655348472349,6.1445984592128395,18.26716275582435,22.122251331540248,10.824919548634455,3.196904142209936,41.423407261034285,38.99737133572327,17.451357629614975,55.868818709927346,25.252097299887478,4.412333289529875,2.621318137235369,24.97798759173648
37,10.038599840066992,8.154590242073022,4.585683407450444,18.264268177263947,17.096495090803874,9.13773767608415,3.0669188184547695,29.587121162861425,38.77433094191826,16.481469242008053,69.12825298664927,26.432789267637602,4.916403139867183,2.9936245007777957,23.55507002747426
38,11.040657914361203,6.175925360298301,3.362305495389543,15.602727030252144,16.72548931534703,10.376778447124183,3.1086917528268523,34.96104499804239,44.43010693442526,26.392639391620015,59.92685482050952,32.62711439153593,5.62743517503385,4.607872564254165,24.40185679107776
39,10.383817564074107,7.257673197877318,5.136081171067425,19.166316040969303,12.336369100819907,6.870417243400267,3.319901218857054,39.922418865067186,53.477602740964656,16.406099094921657,62.38356233920201,23.53745501860676,5.447850428299286,2.4341730453757586,19.985654921953316
40,11.938127656443834,5.202973144194068,2.6273028741379156,17.630401630435987,18.016953928130736,6.632482055830346,2.3143995376572364,34.117831434399804,35.3795900327431,15.839579086300038,63.86062943742273,26.147337479107403,5.116723187362711,3.777993500782781,31.346583667799326
41,9.662778576879887,8.033531481599244,2.7876612020755274,19.164840192298712,13.079136560579151,11.766302794231207,3.818766431310054,35.85025328501245,39.76829561951856,26.83777750161634,67.90746506763482,26.910634823573197,3.869417637878643,2.895065326479118,25.070495619483307
42,11.392711533051443,9.50981865812766,6.256830032625656,20.784313715640053,15.028468364732056,16.905140176917655,5.756110830327605,41.21110124122317,38.67344981255298,17.84533916602898,49.85682436970653,27.835469343644046,5.086901916622704,3.5144284794804035,22.433878726945604
43,11.3418876518778,5.847308040575482,4.408689376716014,26.459291321654543,13.697284400217562,12.07079416356562,3.492961191643583,37.416216768305574,39.45540997131475,16.877186742213528,56.91034952454852,24.09740804241702,4.1401555132854755,2.472189523409429,17.69956733293759
44,12.155741026612173,8.392209171320044,3.711556494665908,17.446441699099417,15.242701222998916,11.759473006884093,0.9995253301560209,37.27040109777012,44.48379937084727,23.23073011422076,60.891419791648865,32.680312535284045,4.487719511347757,2.4593991828669215,21.91361205178007
45,9.394210549624875,5.9205894808283555,3.356366984024115,19.591243984020096,16.316920907581476,11.800094504342836,1.679270999578832,34.203762538609645,38.80631861441547,21.654610530139678,68.5081451717652,25.889830119802205,4.121276605462026,3.5960709695364983,14.582640858465806
46,13.690502022263075,11.414811873835532,4.112461053181824,21.10910324141641,17.584663469683203,8.518627959623476,2.6027730753428577,32.566080943794375,42.32219878077611,18.644710498614632,54.065921402186255,27.68986874134121,4.893255740250071,1.9312059148370049,20.07957721636653
47,11.788843325870854,9.156217851371045,6.944772898699146,22.67178250400996,21.322055378748267,11.362398664201189,3.8932900685473872,45.6521092313679,38.752776984085735,22.494224445569763,49.732402199622854,21.59501857977206,5.862224220025883,2.6806114449764222,20.690374732246642
48,9.195728253977883,8.506390469289762,4.73932875074342,21.195453626816356,16.52052795244807,7.620489170439232,4.356385534817525,42.581265130889534,40.83446905207759,20.860030506126723,52.41564553686242,23.370149471494717,4.8719099606627525,2.988362305140857,30.37863743658253
49,10.337340777366144,8.17725537592461,6.2393334801631175,23.83276724088008,19.74609041019861,10.549253405074024,2.704139524417428,35.41810103644306,43.303204410516194,23.278278228899243,54.95934464980251,30.270943030452923,5.380152197102808,3.161826337419048,20.188087294311345
50,10.63735899341738,8.972459614840774,6.9198541183461115,16.092981119103186,19.173379649009814,8.938920583271344,2.082524574142015,43.8668553383426,42.12636305506911,17.2297377755834,61.748707978655666,30.6678994041694,4.303216381595401,3.489993210454671,21.290746558927285
51,11.700675429407706,10.154827385623062,4.177174213989958,14.601433525062784,17.13844526933654,8.175731283043005,4.212292536379227,39.25770661837158,49.38633495265292,18.83794963209207,60.76396594023578,24.781126592871612,4.227136325611953,2.6371226011268187,31.75523799680474
52,10.849320153983934,7.187795260313864,4.388230419417626,15.696757089287626,16.279287937695543,7.897336763709629,3.82941652997724,42.16243350472771,38.47776121100728,18.578914739079853,56.85097420185765,29.0631255485899,4.482458363027325,3.9220745923862843,34.38211956542987
53,9.35704522713611,7.565817195875502,3.4853807108486574,19.22802819072114,16.906032371289047,11.283266934925146,4.600532653152276,30.68792063450718,41.90600923872779,18.10989304471463,56.97383179822925,27.393877124287542,4.727020010755012,3.8193302878907933,26.71658577505421
54,12.755822642117787,9.02132204548216,6.089164350716252,21.875639878687103,16.66761717812609,12.982558994587151,5.2252927321263085,45.81665881536294,38.894325104059206,24.577777099316222,64.62330967874898,28.334203833313115,4.249930782538162,3.50877799388462,24.553590811480884
55,15.82601123070059,10.736189726893407,4.237684613882188,17.204265411626412,15.841924497386492,8.323439942112728,3.7825460379193703,33.71631027415663,43.77150283148745,17.48121548455574,57.925171703103864,23.43644800185758,5.117078353304393,2.872550378681818,31.444705535936464
56,11.168361199757847,6.465216096759756,4.3185449664839615,19.812615616266246,17.280897241742434,12.159600074619334,3.8637568253597827,37.12141851051037,40.49412251254974,17.085493402300475,46.45193477213846,25.513542900565856,4.287293874883792,3.4555015169739645,24.76016289897621
57,10.633690884869301,10.597360816250387,4.016286423762316,23.705006077590348,17.251690396477947,8.6191348680134,4.735134684405838,32.86004267245749,37.9420520174245,16.952312240698348,48.999052779654235,27.928768603431756,4.893414751960301,4.359337510567407,19.97205864550695
58,9.692391369923198,7.116042340918272,4.468057948635704,19.585942764534717,14.542373204246196,10.783133941751332,1.2002416348534823,44.021615100661364,37.123541525031456,17.80827967922503,66.58110964459935,25.889830119802205,5.1162280951512145,3.1413756477872434,23.330456918755115
59,10.393315025787913,7.179208344353825,3.0385538653452087,17.64849161534346,16.650251250499732,8.373751420384522,1.7429189843833797,41.96605980845866,38.95517690995086,19.539696008546095,59.4115142406737,24.958828184767277,4.205009249825633,3.600583376608105,28.54868849749792
60,10.936691103423044,7.882584819054629,3.8490690373274523,25.278405957099302,15.10576974495447,8.791046899003824,4.911608532943905,36.52778079577125,40.33576114240326,17.118541844010412,59.633510169620344,27.28185053416197,4.967677167013306,2.7791607649090024,22.92946788265542
61,10.564154934616667,7.187027659596236,4.352197177943866,15.941948896716003,16.9041595063164,11.100977942602482,3.0984939799862654,35.188903793908416,44.847048612186256,23.123408464779576,57.3548631060108,26.498623174201292,5.591353033512124,3.186758507928305,21.396401564272598
62,10.476073850532565,8.019886395528022,3.8461464810727306,25.144834883850596,16.113479125916243,11.598256378133069,1.9174349052932682,38.654380274368485,40.41901514753317,22.88446069029881,68.65284468638387,25.668192593419693,4.4295755642147725,3.7001366955234634,19.30892390697791
63,11.336195649101931,7.920726186655099,2.645050000935744,17.627318273595204,16.746330205835587,10.118728308723732,2.869855936629437,45.05265659592655,44.82608603526548,22.763678697874994,52.29293047888002,24.745380091817356,5.119750343007832,3.1544545821875913,30.971828662861796
64,9.828911540543746,7.6081998313776396,3.5203095172007277,20.557246451226984,18.490999337271738,9.049867169232135,2.2862721962824706,38.55194302703317,43.55882880839427,17.381665145634454,47.699694732746686,29.061673159207317,5.737518942435951,2.483987033723013,22.196519043120635
65,12.70430210441714,7.10788538133403,3.467184651703875,20.28274837195647,16.818212531530918,8.038426899566792,1.7009072839810497,43.10417284884491,37.986094737741425,20.932870088831553,57.09743843424324,25.827257446176517,4.077252134130959,3.7488734338275354,25.80999086608398
66,12.118156520417527,9.40662434614017,3.174371514812924,18.709096371327025,15.458963143509534,13.004809313834901,4.181548709887354,39.50442586404473,39.05567809715563,18.629937510361483,57.16072086990247,27.211534658239096,4.425263604379191,4.19181327799172,18.230622986849205
67,12.947461383184097,6.415524895394549,5.104796294203851,17.07841710077624,16.221020576859193,8.18459162849058,2.962504773479973,35.67812727553158,40.01707580121066,19.482025709630772,68.11391890205674,27.952502207274918,4.3040475044731075,4.330192109901339,35.874932092546196
68,11.91290538372778,7.408358559530021,5.535821237680574,16.999930804879973,16.596424215382825,9.948296675887477,1.319237205432846,41.36717373004663,41.79919287445764,18.8927063402178,53.96284315040249,31.59918935242347,4.684220387286124,3.6806773107220367,25.208288283209942
69,10.535288243587503,9.729147036922685,4.102792831342929,20.754294087497026,16.439178281636607,8.258528723889624,0.929270100435832,39.21689183924695,42.83910608683357,25.900303935888886,52.20504933640344,26.550497047501285,5.1241456753837795,3.1361678179281407,31.928868430427354
70,10.668920257753463,6.885968743657991,4.102816077450157,17.842639012816473,18.319137377948383,7.471622727982083,2.7824202230896855,31.9128088382727,40.49211249889754,19.34004811452772,60.801832992494504,29.07574260291209,4.3507508228468055,2.9394907704567275,18.80334303790384
71,12.325910698059507,7.1795145162924525,4.889040587632046,25.37628309525792,15.67585317184444,16.962077274419574,3.231087946003984,31.351161783375286,45.11612978419764,18.18821418850923,51.96729899926079,29.683688706523757,4.526576221658679,2.785704704329633,17.661366435723338
72,13.65257954345351,9.029801242138927,4.838467159877452,21.400989386397473,19.281073504504526,9.938253226929124,2.042595820419706,39.80935071021606,48.09380347887883,21.191217146446505,56.91416515929097,20.932669902920964,4.789887339415993,2.8933961010022906,25.777649115926945
73,9.963267931069163,8.35385965995955,5.437230864171799,16.789844540924918,19.20152304738654,11.409378083772529,3.557435631078414,35.25578563522727,38.603604497911824,17.795345325432578,65.97826546745328,29.591208327010673,4.26000284309667,3.1509857783153166,24.739995613058777
74,12.901101764927729,7.28223110683815,4.3572604845706415,19.64415357098069,15.746968737951647,13.732438301603322,3.1334725187899655,35.67897411498551,42.405381447916426,20.851390209478794,54.95934464980251,27.66194358455281,4.471897821968114,2.8429759779736323,28.847368378496252
75,10.575512165223937,7.2511826731399225,4.623681749370178,21.048302732761044,17.012690294182843,7.218240026044528,2.6777270097881507,30.350218684597554,48.97380907680819,19.844693737284828,74.11290861091128,24.195178065152014,5.124869675610471,2.4264988264896927,27.074423154894077
76,10.432781415840285,11.160626728088525,2.9143784517222806,21.586501985290173,14.751255634947952,9.349950608015174,1.850578880973493,44.941340331085314,37.92703223510085,19.26298754535652,61.750842347671664,31.124886735705477,3.5016592491353276,3.2143610828486837,15.295534229806389
77,12.929212198191575,8.97488169916593,4.241739779943353,21.539321967133077,18.438768272990224,8.274182627278277,2.3135615480145924,35.081792807912635,40.03110199093422,18.434798510192284,57.22137584041697,30.30141218436569,5.160161775151759,3.03351234907042,27.260569921988747
78,12.33608892339348,6.67915927154405,4.891112229555457,23.66794780346214,18.081374800738903,9.64587214702097,5.590726636572801,31.076239971893784,41.834988324789634,17.38523029955417,54.3937200612872,26.731000164029727,5.987444635556446,3.7899639511075875,21.541111951812372
79,9.53498397731475,7.22319530428632,4.143571216437513,23.386509946147925,17.29870289639361,10.100443453187193,1.3574967805991422,41.7737257565569,39.6370989438503,21.059031217381524,70.82967646710723,31.16162948745228,4.542473387337855,3.0176829168022925,22.77020638204313
80,15.72428332924005,10.717778715745423,6.509256121514518,14.333440593452519,15.48565049009678,8.135620769660566,3.269899170705732,33.165458928318515,42.34038614258395,14.474101631507688,61.65751357002519,25.91947082387191,6.0998647492089715,4.123657797239892,25.48529161915609
81,9.98492330697795,7.834074431693167,3.806930690762251,23.637530663963926,17.878010931351596,13.627016517764913,1.9876975486977297,34.42276228847548,41.28067628679951,19.539696008546095,59.286600940245656,31.604220821323533,4.676867916452436,3.349046783530737,22.117181476349835
82,13.389405902302569,9.904894610963456,3.0669575856993245,17.233354201711087,18.75509753621874,9.794032254293079,5.1685660299990746,40.706389092161174,48.76694929230043,16.973475347795723,58.45788311069683,22.23135806566582,5.519632195700314,2.7791607649090024,19.933137665137615
83,10.956268913894263,6.648594960191405,4.473052602749659,20.097137805249105,17.272082916396055,8.496430550372157,4.369640772095478,40.71675768948999,44.67809357700942,15.536754042787463,56.37838797531103,32.939566797243046,4.277445861803346,3.2177159149984718,24.677047342161348
84,10.195155722182905,9.730999518354253,3.9945137455049267,19.59457662345987,19.092551767522853,9.181253649275874,1.0449535235732068,32.88605926554332,43.58369331601909,16.876009418943617,62.78838967204461,29.5017997532298,4.884308586984141,4.191148819910724,30.43651306439804
85,10.68107325464531,4.442495777788087,3.1613448287653156,22.263793843048283,16.66761717812609,14.66045903415631,3.857077955470674,34.979318219739724,42.02381253146327,17.351394343531293,59.720062268739326,25.310410080203894,4.2457187528762015,2.4205550816779984,24.586669908224543
86,10.926812893891894,7.950352828950293,7.8930650535880975,17.131038328915725,17.087541303091022,12.959763695375948,1.7433690871958176,34.4439747739498,40.79854721106672,21.71306781060774,50.8813749456384,27.387165907897423,4.269018194771141,4.625946360291449,26.887881446052972
87,10.402510536516214,9.909190682782825,5.515463173499517,22.122520172422288,19.52240151178119,10.071647350994182,3.985194335919244,36.112151704407076,38.70957392676931,19.69187674642817,59.33254068814834,26.389103859598332,4.389063468735596,3.465011769437612,23.61449020301668
88,11.874874098790498,9.864913552530812,4.669690656312369,19.830987436993663,16.01852722423054,9.479297490844077,3.4650993071019096,39.44631976919462,52.34005208868337,20.465681234124634,50.391849660090166,22.934893159591017,5.0629270854574795,2.9248465412406204,24.690075263001606
89,15.346381516990858,6.045796997987073,4.58480032960345,18.47479384355125,20.087864316683337,10.073147174472224,2.4108621521315245,45.64548666906428,40.752107777472894,21.887135767893113,64.92021513129242,27.097084320134094,5.2883375785,4.193357858974771,16.37198278629
90,12.477372133659017,8.005738341625454,4.899599033046573,13.794370611707127,14.33689771641381,14.499727786283973,1.7831647914847135,41.578170066348726,36.33079031894619,19.046873806452965,52.4642265323827,29.45365603167662,4.444569642093111,4.4446877229365285,22.28010432659229
91,11.98669367949845,7.90717845787975,3.9266526990890323,20.006319085151663,15.189855728202502,7.316523832099578,2.167897526154548,37.920468968153166,40.932768383600894,20.977019850415054,58.68801532380917,25.627152402704407,5.003807608331714,3.2769378251986523,20.0308273916693
92,11.75494961380254,7.2971614024815175,4.593819654571908,23.04501356948284,18.31241571415413,8.588269629608691,2.1433680242016027,44.231600398093214,40.62242059360788,19.543071971927347,68.05155406290663,26.203245416341396,4.07805895009043,3.373208077102835,32.872535820877275
93,11.302261225228717,7.040833692971039,4.390782073658314,17.12309278472428,16.60916410052488,8.626003628834347,3.044502767876539,52.429101115085274,45.03466760768658,19.50515016821468,51.15857394732937,26.806523747547992,6.693210560442937,3.822576460614314,36.30268952904187
94,10.024717866564538,8.331913911469211,4.281473655998972,19.37500460331112,14.811912872678443,9.169813128610112,3.245879308675957,42.52516777814256,42.77398808401377,18.14575301309134,56.88174474006277,32.68783063191494,4.170411788976712,3.7427026557828316,22.27346636366664
95,9.763043359167595,5.471248013059605,3.540073072697035,19.612658902343096,24.152833063923214,7.845006991118938,4.421175208356798,37.5089511637547,45.38504702110121,22.954390785024174,61.175578877831114,27.275852947039496,5.410884081836702,2.934413718925303,32.50085921817945
96,12.38445938947474,7.562438389542274,4.736531756702224,16.952567327460194,17.00750014447869,7.499184777196488,2.339817404871442,34.22046958000384,41.52349771574943,16.584604071749514,63.575655350630996,26.31222681704488,4.356070066601164,3.55966568924759,24.547010968404404
97,12.724678053695966,8.133070609135286,4.472670633948938,16.22476181907478,18.105044629252216,8.795529613437084,3.1894149137043293,43.81029487104028,40.15153015544467,21.208395402250602,62.615930946635366,25.09092748284916,5.034940959685716,3.4171685217834726,16.471815156775076
98,9.771389417468509,9.444361903424918,3.2113610709380076,21.648122076920256,14.43304369624028,6.825649236557935,2.5950011388942036,51.883919674962016,41.296929724722034,20.06807196612049,58.093451377360495,27.18367956770152,6.432507331746066,3.451408137984594,25.847765710465804
99,12.389654598867295,9.506225149136629,2.9585103588060275,18.19337440291845,15.49130876538132,11.70864636311626,2.158951082431521,38.90380543885264,41.921937729759186,18.052044587798207,60.72990101196889,25.04704067451636,4.451536893266629,2.920350583847449,29.45058327225629
100,10.08487462459805,7.353741740509629,4.96729460486377,19.680224919128626,19.757393853902663,10.53762128124414,0.8640967050312253,30.63460931235956,41.18494871478734,15.8864657112982,57.89510192762082,26.460424108880634,4.771394512977634,3.16288483307938,21.35416909528213
101,10.089518389708381,9.962363299737676,3.1556705930579243,17.392845988052358,16.991931337859942,6.793852745296577,2.16150072607251,33.54260184669768,43.26886111743434,17.20863870293811,52.48936733308472,27.57318565405128,4.045440981132288,3.482739073837678,34.24764243282775
102,8.642721500041125,8.760868720543135,4.564448120462634,27.007658660189882,19.398199698558336,14.58082876999894,2.4688068300210415,49.18185320794348,34.40630880253369,20.06807196612049,72.37273986712455,23.711297402604092,3.543841000377667,3.4151347430910017,27.94724692223047
103,11.966956128922044,8.66570032232998,4.381755990310867,22.246739008015997,14.793745081853054,5.510630209894661,1.9282886885159691,43.78199979841815,38.49657574555572,15.505708403925704,62.033169344683884,27.017716121392045,4.049675507982258,2.657549506634011,25.48638932336594
104,10.28281567628993,9.475438051550613,5.124417622236251,23.669668511730467,21.235575504123958,16.260291725119792,1.7893086880879965,53.39407991057318,43.05837451878164,24.448800885563806,55.876875570878404,31.08360480238027,5.413205758618586,3.4794019408243635,27.499080484613124
105,14.593194089710433,5.3671082760498505,3.666723908310307,19.137140565765044,14.80105514700557,9.452942605263958,2.4408027489774287,38.82263573948949,38.62670652518731,21.606846230537446,68.18004056575006,25.893828156408865,4.675775405698045,4.368209602581353,24.164056974456948
106,10.907026991550634,10.08620673032333,4.920879123146542,18.51220308202199,18.355406760856344,13.018903697095613,2.818406430913618,36.72904488340402,47.17685402244507,19.560578000459078,65.75766972295176,28.43256198051064,4.584961280160593,4.177858676150749,22.98372440693819
107,11.08406527278818,10.516669730054,4.532371958694514,21.661570656727072,16.996990541106626,7.376403073543062,2.577320907855312,44.021615100661364,41.84411537347738,17.63892776627303,53.34974730797756,31.563957955656935,5.481544160102675,3.2982902425797853,18.84141818553169
108,13.996868308503466,9.826260180258577,2.479769687569571,19.017719080688618,18.89228496489538,11.106824123654185,3.660912846252838,31.475054058375388,36.77388545043901,21.35366916186676,58.237778630615715,27.063773476566688,5.244588609530087,3.350064247317497,26.89661115563758
109,11.272462527156684,7.978904683261765,6.005932693258903,20.524388265586445,17.35939481323144,9.64587214702097,3.9650948263954553,35.22452658087691,44.48913047554293,15.559336522626253,62.26970904972419,23.386348332157446,5.011758824956281,3.3211674875473376,20.72523225745755
110,10.131200277980403,7.55599844676451,4.632669569257085,16.64327730351895,20.137802574309678,12.91972935164271,2.64994880604053,42.53642082477516,41.138887137593535,23.361331668468047,59.815328634507466,29.7354313101271,6.499930368428871,3.732537458254419,28.178703533580656
