,IRBR3.SA,MRFG3.SA,BBDC4.SA,RDOR3.SA,TOTS3.SA,PETZ3.SA,B3SA3.SA,CPLE6.SA,ELET3.SA,JBSS3.SA,CYRE3.SA,COGN3.SA,BPAC11.SA,EMBR3.SA,VIVT3.SA
13,43.51591898605886,26.316536830810726,22.13729249588383,39.43349325448069,51.850205533840445,3.1106020029203303,16.338749066139677,13.901683257620379,33.590655334643536,86.14105267147511,25.886232724058498,3.497428894249944,43.11305107726835,104.62182998685041,33.62820034547623
14,40.61040414568409,27.278608303025358,20.153443124750165,44.05188934425659,55.55509863967527,3.0535224836628196,22.168367735273364,14.787926095766469,36.979968765355835,36.78592877312379,23.636021190995162,3.4560860205113695,50.107651444868665,98.15723797738559,43.19433427880722
15,40.746653661560316,42.96269619049422,19.43501245021913,46.07669539200112,64.26758441447947,3.542991017880286,16.102750755243587,14.297935397770335,34.55983353619947,187.21436830843356,27.20225536331685,3.9803750339931376,52.15928611095006,82.49032751552174,38.26339011617143
16,35.45219949908899,29.22477189247274,25.738716475671527,42.838517738242615,41.618708231956894,4.474667195387181,14.526570772384797,14.198191371559322,38.043585543317015,531.4233358019357,29.932052576195236,3.2865739154963194,45.428380389173796,110.4063871000492,43.87468368827642
17,35.31999135069217,46.21232310124758,21.112294256877906,39.203065074477166,42.144194418460344,3.4157259469388763,18.499906910647795,16.80212401984422,36.44040012965381,74.29408920677953,28.30073300963353,2.114938820215633,59.83254743954612,120.07394291249072,37.515171316626876
18,43.987266959306616,38.96562656306671,23.451718838053544,33.81218531419803,43.74733178610576,3.5870929928662623,21.103880495797092,13.772454106809366,44.186830517969234,525.8735911779397,30.77241688946434,3.5184758927132087,44.76203738830542,83.80818215351572,45.814899635810136
19,47.88137860605204,39.82711632034795,18.624991700696544,34.68759853266551,48.54464929042726,2.85211443764108,15.947604902457407,11.993652012776254,38.917680051085235,68.65136406555771,30.29207332935555,2.440419861544278,42.21302549527021,82.5565767582867,38.03278387954616
20,38.271781455403065,36.59638472534801,19.777583377514617,42.21368421314646,44.88555544803177,4.159659864684858,16.276311764623966,13.604294237667567,41.407102006951156,325.1618752814299,28.090247442840436,3.160901500604874,50.0766760249657,94.08433395955072,37.748215950592865
21,33.80049030422814,23.643098726313696,18.918309195560244,33.173544336155686,60.79100635320665,3.171869148191622,19.273812081746243,13.843418528702161,36.665690700709824,76.84405101172146,31.50534060299674,3.9433536529702247,47.178088999674415,87.43821234711264,43.44235890200354
22,35.357019147536626,31.5604161374612,24.589171327626666,32.76682578136565,45.55106229219996,2.8617589750236645,19.53526022280812,14.061403252234529,36.804680451035715,69.87748605613658,25.611666907963286,2.5734650401113313,42.16831655649538,117.66805063159869,43.7755924208433
23,31.245897352234717,38.26086264949762,21.246514206129174,49.436534846032096,45.213115956058196,3.179255136632789,14.064325726894367,13.416368835775621,37.14175072273227,237.83448723013674,22.51403328838722,4.339682349969319,48.72480166307922,110.58725190752057,44.83275907725091
24,47.13576419746541,30.47522770906463,25.443776612970137,34.46192351625128,57.36343052895592,4.599804452082844,17.46594269635231,14.044177313666651,33.83153039121371,244.8724412302439,25.89290859207229,4.067214455180848,62.541985113429256,96.18061847298519,41.223788321883056
25,37.1279707761007,30.534316952792366,22.865508970864862,36.98277051753062,49.73100021293809,2.4446237234094053,18.541993871972995,14.848452252600282,37.292574452770374,112.61941646077695,28.528714179302963,3.160901500604874,54.13752891453143,82.05498730162132,42.97169895316706
26,38.70437658934769,19.935743975558864,21.292352347678488,57.12202680433516,44.53406656224169,3.0096336312965115,20.662022367855776,11.740550274248323,35.55829096955086,479.3400056736936,31.767161429241597,4.223155748620608,49.41140101332127,103.64561903847016,40.703980571317956
27,40.67485603774919,23.87494980029913,23.397143808707334,43.4753413962726,55.233179635126305,5.168763880253961,18.581312146986956,12.522882627922707,38.55013307523453,105.84631046457211,28.60936128623193,2.2762493964453303,48.41643702283507,86.08340138261123,45.2205498126828
28,41.33221154664029,29.21597992219029,21.668317882964384,40.2019523675625,51.689401932302744,3.3445298348803068,14.31493831366318,15.76394647231372,45.15058387782472,49.88913535885439,29.118528660963005,4.195368357325692,39.09504611195075,113.6681777728153,42.10410052042102
29,48.475598511992956,23.643098726313696,22.268930698366404,40.44404942458813,60.934819432476736,2.94547018185522,12.7169639130638,13.47676879868671,36.78047085611214,270.55018797859975,32.364398789962976,3.433619933230447,56.912835990247586,97.10564308845781,45.78197064701843
30,38.45097309691405,54.79990153723207,18.43808897065943,39.11029609662666,46.90633299723772,3.078282822744599,14.064325726894367,12.364368102450161,45.26668763515818,59.78025455416909,26.69401701154386,4.15137562724719,38.463726538662094,87.03678759320276,45.80503737077559
31,50.64865983176667,29.932669821043444,19.351228503024302,37.28207646723865,54.611556892075114,2.846586865364915,16.209568666387472,14.359800237176087,36.6325946635105,338.2195932182599,28.540344761490267,3.497428894249944,45.48125869982296,87.2437648227237,43.628977468118244
32,44.86378226591081,21.990664897891214,30.432806405082626,39.43349325448069,53.22187861798428,3.340009851636533,25.464280279037215,12.644795047833785,40.221203336065166,56.39454763440208,28.27262287657836,3.9803750339931376,57.01199699149625,73.05574541151384,42.81645189450833
33,50.09462532365229,50.42483090693532,23.544068992528906,41.69085296511597,51.27016308415016,5.030221665524258,13.192774288227419,14.129736130230317,38.618975064354125,92.27134624219761,30.874174155650255,3.728111628261174,56.47566842126956,99.85570362919843,39.55729070585017
34,49.55409690650976,39.23015960391436,22.538941905984874,35.574918779120885,60.07142444481681,4.094756874119109,19.784424420584635,13.596491878354504,35.279424064783335,1731.37881094708,30.025072680463026,2.478574200507515,47.712053575182836,99.33143401612094,36.583852551841375
35,45.37683333377196,33.01728952071132,20.893832988998557,43.62489131573514,61.48002983530159,3.750707152545305,17.947820835976422,12.500706145671801,35.937946648096,471.5346213006724,29.932052576195236,3.212736962127213,44.35593800518757,98.38444157675397,35.14902259175564
36,45.063678415925004,21.709983830712137,20.30256083653504,41.834924816537395,50.688200700445734,2.9849114844295164,12.80774172457353,14.537876427022821,40.24968313753948,510.7488362122138,24.415388059402645,4.400714593260611,66.36391134518283,84.05209203145677,40.32328932624402
37,40.61040414568409,27.62982347428957,19.270439749781044,41.55720121396365,46.25368336436334,3.328800194643777,19.690437963657043,12.307146295601404,37.62221377754911,84.96484453986142,26.534287894350623,4.127036100660098,41.503875277396325,72.01338281328563,43.34051121577775
38,41.71284918336619,24.131161087540494,21.95244557324622,36.32204157091215,57.820441003844365,4.474667195387181,18.075152799124176,13.447714195281678,39.379679095229825,166.40718079341107,30.96385129765761,3.470352208247191,49.708037887524895,81.88320530625388,41.56015654972995
39,48.80623142901768,23.430696560244886,25.43444251197509,39.5735679405685,45.21603890828409,4.009102977086693,15.768204225850095,13.867775837609207,32.40711638483029,392.8962630912803,28.050200184576823,4.306480495594169,55.05934587644359,117.70769815113889,41.24734908777735
40,42.59853321933726,23.256977175834923,22.309248802693368,41.73101010694841,39.86256542441826,2.7033245919275686,17.226560931116516,14.95111010318592,35.604239131864226,1862.0373084903626,23.75280182844399,3.6836165448975215,46.189150363510805,87.70238401453942,37.87473207695316
41,37.91591601793188,30.674063681010935,19.456935586424326,44.07079508163763,48.23134745788114,3.4218270938866504,14.487278364462707,12.230569381166177,41.090136913236165,479.30304530852266,27.750296411569522,3.108763736046804,60.65625830511134,90.49841818758993,46.872994980360694
42,31.562574639759195,35.73523846026573,20.976277826511385,35.629041869364045,44.4612021832627,3.4394513895836236,22.155972293192796,13.495830225213036,39.379679095229825,93.81229032613024,28.894691635668142,2.583453432257255,60.65625830511134,76.15918251206331,40.67688222011016
43,48.52700413651802,30.620576755848248,22.056144512100584,35.24569103012198,61.26474610674034,3.685130105476626,18.164283313899183,13.943086616299531,38.07223241791123,64.41152604715224,25.609076708970072,2.9662258764847205,56.600412071154985,106.43693323409681,39.75831919880756
44,49.3561930741521,27.754812947205266,26.255121191924935,40.38892657105793,39.353234881979674,3.24658198879627,13.905326565168387,12.309820162552692,42.983751332325085,209.5148172386099,28.825895806396634,3.0090946455116807,54.72837639436048,86.71757317615653,46.50666720561094
45,48.42954588544523,23.28470297909364,22.717058751382194,41.638108498218976,41.329568010258356,3.8340240952080156,16.541886249079063,12.611153699479111,36.13827309531047,192.2085240364991,26.940798278017404,2.73074731301405,45.29383581680691,102.64075913972876,37.061532123607115
46,41.56368788958279,33.492170727760204,18.334673848260433,37.95911252236695,48.76660231419729,4.623165573298194,19.485751098158946,12.25483617866446,45.982338377053736,1044.3788458459169,22.065698872090223,3.732063905131515,51.76930556498208,86.9826394616544,41.973542102286125
47,58.861226352150254,23.565218668109708,22.056144512100584,41.47123902781662,49.068291605438425,2.6366397321529518,15.893419224005525,15.051116025847657,41.13296252984435,183.33263780318035,30.267257006629507,4.218828252144056,48.17992494044974,114.79633843861052,43.6411769911778
48,35.357019147536626,28.326432758497994,29.83072934626649,33.69995535398591,49.158159648709024,4.620093944047806,21.900349522089968,15.232398396727417,41.39781262325233,1797.1743226130557,27.758425133340644,4.230812197220118,45.27948693314938,104.70100676225634,49.74535005195997
49,55.553935934606166,18.939272506355397,24.797470543689286,49.48609156655738,63.9283273857251,2.6054607818605464,19.22719335154264,13.065320009002637,37.657090007551844,128.19024231147867,29.730807693351057,3.6440774264532716,48.671327315144886,110.391996890632,41.63691795581308
50,41.45440605480012,16.57187227667072,18.65227572189518,32.080479425679805,46.70595695334199,2.351301992667744,14.2223617640149,12.01016119999757,38.94032542926918,158.0937661753373,27.20225536331685,4.400714593260611,56.68036665978836,130.93203363806725,39.04636067717708
51,50.96863140526606,33.76345857134744,18.388324380622723,39.33514977719229,45.866456221370726,3.6855716948357244,15.202718658770927,14.634180735389808,40.664613851402265,170.16995058016258,32.406750839707236,2.2060496900179336,58.268744717830884,96.00761828949831,45.07549510739564
52,42.930426584106534,45.52595060537485,24.647697991654567,28.637612159569244,50.01685126283765,4.746395221069079,15.178741299107724,12.340876682015598,42.43264633009787,79.02197399516079,30.43942764147299,3.3853068126369816,46.44152120657354,71.68019336393945,43.509406805475294
53,40.93260669752693,33.15916680395048,24.220616959717308,42.11889153964648,52.85121205161913,3.861644574741794,13.391461330963724,14.297046462841704,35.51060888444101,42.58953487201342,27.55757989895553,2.6236426095946017,47.3450373844746,78.89639766026082,44.26761542455945
54,40.2479650337044,27.465493791072504,21.622549524961737,37.29033221114871,56.22712300326532,4.037946469368186,15.042569609740504,13.848420003241012,42.00371121632039,66.88467560798179,22.130123412848786,3.6434410753839037,43.34719794637547,79.96620763073997,37.42786122546158
55,40.61040414568409,41.68917646808224,20.806327937193707,35.882921220672614,59.91672091347475,3.555979492624063,19.525865765780633,14.70169758321357,39.34264755680665,191.91355907402053,26.608400820906454,3.7429888407529823,51.06908902470651,107.89765901341266,45.66936416449503
56,48.80623142901768,23.830457119843125,19.841669570505253,44.110057166177086,43.33259920831395,5.273121521139881,26.03340644209458,15.319336859580115,38.81688407844158,531.4233358019357,28.840527721438452,3.358467808235595,51.87719220327277,97.77720475987101,45.78197064701843
57,42.09747806447396,29.21597992219029,21.550678708065984,31.687612810197592,46.11444661307258,3.1340333447163022,19.489568199916356,11.776134991358164,38.85740760459178,437.0708372725061,27.091019823567976,3.231665948782732,56.08443037670273,100.83339320765852,38.75349653009165
58,47.33795636641391,39.732469816212195,20.83673298266553,42.90358960202578,58.234922014325996,3.6707987864418024,11.95396688489045,14.066895958680577,36.486414554439115,848.4370138235931,29.207518119119317,3.0775191074518444,41.01163483859075,77.29353900107948,43.7783087229714
59,35.556806288943335,22.164275901000668,18.35084512705832,35.12671432701835,47.6849788170089,5.030221665524258,13.879297597538297,17.81749346031678,38.01984837996147,138.29141512427594,26.523974751045,3.058185472248055,54.43248230451462,105.60140214689831,40.1086816497822
60,37.17956079793528,44.61495354381451,24.486376160537603,42.20247131036762,53.65180747274418,2.9676987945143387,20.427141622943402,15.06271803530709,41.583136976683114,463.28583340827896,28.774356755656463,4.196893481708578,53.72034420266822,82.34708949765401,37.165745684126954
61,42.930426584106534,26.78173334005665,24.247895371279693,39.12337161954445,56.233560515204864,3.867799394624722,20.487831606099878,13.145632169832597,40.664613851402265,510.7488362122138,24.62968033771542,3.0923757992281766,46.434876361190035,84.78340099893872,41.664430835968986
62,36.17010670375414,71.47226055274685,21.787188163641353,43.193628294688025,48.63807070639528,2.966560097184254,14.4680617862944,13.218050291896846,32.39502159807449,41.58293802571951,26.257983178806022,3.3839733468271875,53.09027079013889,81.0665097165394,38.48724280870289
63,49.45464814277543,25.785476259904826,19.736310177286633,38.14966914576764,58.166352928365384,4.437817958727326,17.129121408385817,13.59374584474868,47.19878329294804,571.3742375715168,28.57524753180207,3.9221119737898102,62.12554775247169,82.00840046491335,45.63758725709004
64,45.84690709765077,27.23053175962106,23.5009964751166,38.534529402916554,54.6390205240236,4.462360494628211,14.638415057119495,14.640286421778708,37.27144705766954,424.4125984002749,27.240033591972445,3.29328457307842,56.77511689798113,69.5937571826496,42.49253642829385
65,54.08236006213249,29.242346996422054,24.53469375343296,40.714790811506354,55.00000912658736,4.465932367879983,15.4573167935459,11.540852985538862,41.48090833325092,58.346550040068024,29.169333564644518,4.376215844206845,53.047701299876586,88.48524159808562,46.39275786291343
66,35.994356455133286,38.636758173182336,21.778393931630468,37.61616047552887,49.808265448280565,3.7170659690435084,14.341719521503917,14.756849062792345,37.96946693906673,652.1847842649049,28.003550348800687,3.097171268534485,48.26753505318369,75.32030804762736,43.64049303964871
67,45.817533130946344,27.26059080196702,24.937305417298486,32.07884577371216,51.965750770748144,4.048900827068709,17.354465223855996,13.663557656651857,37.64394959043721,604.6234227582969,25.95173368693171,2.7577459559536153,49.72576375278111,115.38811846999529,40.23755385078518
68,40.14088807126402,33.28312367452739,27.23905696948314,37.851988718877756,49.890633822471735,3.6052456183922867,14.247644888791774,15.363795974551001,35.89499072970783,48.49570890688463,28.19400889213853,3.8664443538552384,51.30194729466146,97.0626356644769,39.42595867406875
69,40.613495525143456,23.643098726313696,23.16322617747837,37.151124510189625,54.35626182800108,3.9365869580515085,12.485235626190205,13.218050291896846,42.32262057944821,180.73262821908637,26.013721503770654,3.1359676129789653,49.27657266223589,90.43383138797456,43.02327686950288
70,44.01919016718313,23.641172843618545,17.245034689450407,42.67810131097314,55.943674840208956,2.496955971245633,13.492486017495763,13.271042201331426,32.39502159807449,587.8093612408546,29.207640466638463,2.436107865626719,39.65959070851576,95.0314773326064,47.47149704752767
71,41.232181375016886,34.97113558487112,26.514363868408534,30.26342486846499,48.361404072107334,2.8970338144107615,17.075951914112075,13.096133385711227,39.411087664085414,180.73262821908637,24.870494942010875,4.147368475573039,53.74338191296931,102.18274928972299,45.60125170149505
72,40.68165591308595,19.86746201703905,20.930978506695123,55.84533353269841,69.1259400435721,4.581579834378838,22.4996619933216,12.157694456816037,35.98652357037732,147.7260477806881,27.709017533354753,1.8306686586715586,46.58235557837465,71.44405545792215,41.81963528171393
73,41.45440605480012,22.924671723321975,23.13035340881815,38.300606685474904,45.83440823961582,4.25660172564196,15.4573167935459,12.445634742181173,36.54454218245568,78.12303071025059,25.77311554887531,3.0922287762966842,45.08534599549965,85.56445247331273,47.146778821019865
74,38.82510227434358,26.299241468174248,25.536309984240706,39.12337161954445,51.827906761464554,2.179395640037706,20.06455528683467,11.860357929440761,37.6811188282751,141.90780241101893,26.0534266666853,2.9738487339681607,44.17079754165104,104.34380032798826,39.28385941373243
75,43.470044333948245,24.1638094599618,23.04623039576599,38.467281497743485,50.04663800799736,3.6635029476542025,15.246856936579158,12.255790187117697,36.92900152784707,146.5053258106364,27.741515085062893,2.991279907347986,44.26041473072554,99.10329212586211,39.19428255342779
76,46.79353505254276,20.00504229761365,24.362635243902115,43.24356067255156,47.749223605031304,4.159659864684858,19.97643089729749,14.640286421778708,33.45849084987344,468.88491681471845,26.650888401571255,2.733715728993966,48.99865318366303,90.32298028843901,40.93981944364551
77,53.21602836017827,36.429002388379246,21.976800551045574,45.85260984555418,46.87760462580475,2.6755771864289573,23.440136755894315,12.309820162552692,40.46249454359357,54.820768325236415,28.388655396974087,2.9373882331420855,49.94995901053493,104.18179977013442,45.814899635810136
78,46.27219851792376,35.14836447429145,21.889883475661577,47.324333161751156,48.14719356180876,2.9335461000394933,18.904767228751265,14.317570221783713,37.87905923753389,63.74212911285213,27.766370524895684,3.2218996390569434,53.201293912152565,58.11833065135093,39.40117869314404
79,41.816169585214716,30.906843974707026,21.54533645274654,41.47123902781662,57.820441003844365,2.7399237414241897,14.381444089783761,10.331283953316097,36.930679754255,168.1389382667006,30.927591995307598,3.2506200073856757,48.70019422589214,95.81261677659896,38.12568802045839
80,39.67096578344376,21.293385476222205,23.285388982364896,34.50500446739468,46.09737057822841,2.8145232225206014,12.838849075068829,12.560241805821924,39.77670717077795,2155.8097193955878,34.52468277980874,3.2456927285282084,52.581832555234904,91.52682528797372,43.94511088056788
81,33.31530663092957,18.939272506355397,23.924128557387554,45.45866347121694,44.23459163634827,3.7683872120934,15.830473131695713,14.895419194916085,43.34069210162537,512.428617827929,31.59548579154525,3.839941941644987,70.80432828484027,82.34708949765401,44.5383999398457
82,31.97971749124005,31.729304211465436,19.17988392907185,35.2970948461282,45.108590421031735,3.106371271617369,16.77377919068818,14.821773602331831,45.313601090014934,510.7488362122138,29.526066833278996,3.183055893232641,42.01738500065739,77.13442834274638,44.024807476969244
83,34.70235686640823,24.624851770383177,21.622549524961737,40.77674024597506,44.66207941984403,3.421839385528745,14.766939379432957,13.356402769491378,40.639022018965896,55.53673791957324,25.93245439611188,3.037640968414831,57.01199699149625,94.59684130046138,45.48900841472016
84,39.533088564773855,25.325123834157182,25.156867063182137,43.24815465502245,45.73994759572466,2.423669833044395,22.274512039980443,14.712969356237714,35.109074249655706,50.85293776288319,26.73730629808039,3.267587677142672,48.61364114519782,75.95306789026986,40.2248452179316
85,50.96863140526606,14.795508156349817,21.572127184833708,36.09911335308497,49.74830639929411,3.288323111670091,15.962164711415499,13.20248616373154,37.77168693093135,597.5186576873326,30.995895208107413,3.411226890479199,52.13623730104495,72.11674731988468,39.066875734146755
86,49.2425886198552,21.045195382333677,24.527643321115423,45.464118897415304,56.3997868832569,2.8477666802862185,18.21075025407705,12.777153865682253,40.88605636111264,142.57347744712698,32.7973958888229,3.509500074262644,50.13874318049466,84.78340099893872,44.14947097557663
87,46.63359158669626,28.165931349960395,25.1149870690188,48.10008002885748,50.278045402288875,4.205589409647541,17.23075543123386,13.286122052059701,41.26391460397909,60.71356737175764,23.756981383028524,3.841639055832786,47.877317233028045,90.45565461496797,43.64307306584932
88,45.689925763871614,28.537037791461405,24.365564598672766,36.59527045516479,41.329568010258356,3.0535224836628196,14.02440355554282,13.817670078088817,36.62597439722268,188.11753547349016,25.588753001804733,3.9713370025154697,42.614118977339956,84.19436324969774,39.111850474097196
89,40.28741265797042,25.430230537385178,32.000425395748486,37.28207646723865,55.43629671825183,4.181797300638037,13.794252795540434,14.099788137134656,37.377310482146726,73.26361423131144,26.558603265005527,2.9738487339681607,48.140947312727576,100.42212867754155,42.63363280989308
90,44.959226270280354,20.777841229859533,21.14743419750293,42.11889153964648,55.44414639606055,2.846586865364915,12.365176211576163,14.655010230491106,36.18506377809866,50.39998369172598,25.77792927786605,2.518187195233406,47.58411647279109,75.00944285803938,40.62122241281862
91,39.34302415063289,31.816312962827073,22.511852834897148,48.35814499056676,50.338893561545916,4.395239141362023,12.80774172457353,13.134073618717645,40.23208663868217,68.69246872308284,28.279535066615026,2.4891198852965597,46.399600108646595,92.38232826816476,34.60996035370988
92,43.89533618663965,32.55679787154049,22.659334276076063,32.76682578136565,58.674408121380104,3.9333340282386993,17.530801588522152,15.478551816878579,46.317556435390436,1231.5919508188276,30.654124626255335,3.1817618791599003,52.24016460078218,92.17404300049341,41.863354967656804
93,36.28045874709283,35.08275631581765,18.43588074937339,39.21398336959892,42.44005892710933,3.179255136632789,18.903884907131204,12.973371506074798,35.86803496339258,183.33263780318035,25.588753001804733,3.5739653021583435,47.05035576391575,61.60140151616311,40.11034677820919
94,35.994356455133286,32.821897026313124,18.247623504401364,38.227158742176684,45.23908744497255,2.9949971166456115,16.99977525796894,11.80787719153047,36.9672477467584,82.81181516538294,29.207850888382456,3.549855030226591,50.43817484480185,78.9976122820354,41.437307831382874
95,38.99035440990874,38.79006721288231,20.402080844895877,34.09765210512243,50.152887626258206,5.273121521139881,13.148124820504838,15.062346444509975,40.102546412980146,645.877446909654,26.6845698516787,2.5316328884884998,47.61168336810675,81.09935803274377,51.47402293317349
96,43.08283576442068,30.171573000430275,34.09437401655814,41.11827545973274,55.940692893770255,3.0711714808230113,16.43264989875081,13.79428261389442,39.09665821938355,1353.259615183104,27.836952868793855,3.428934555490801,48.70515122038649,97.84303223134349,45.47820815887131
97,47.78690778324497,34.675838495503726,24.448469296987533,36.314218755648206,45.80745237745921,2.9335461000394933,19.60321107043111,12.973371506074798,41.185068523202226,133.4252437009682,31.099583979791248,3.1858097991377203,50.14071898800975,88.67730880298403,42.5791541496843
98,42.68368909576467,48.47846974575932,19.307329853379134,45.40936675750697,59.02381344810356,4.6776483437968075,18.903884907131204,13.731405057882148,36.21880695569509,55.675024063729595,30.628210396098968,2.8322133955186257,51.630016610722606,98.91614355018011,40.592057999588526
99,46.22766260206647,22.026172884172958,18.8218124896818,34.694275153733386,46.87760462580475,3.410874296516241,14.082860140080635,12.608596812571687,40.82102590422097,3812.0005572590812,27.61784442552255,3.2956155467223676,52.842739112449664,95.90732570835462,44.54721069252259
100,43.29180779200305,47.946877950655576,20.55433458440913,40.089651955122264,44.53406656224169,3.0249858510914813,21.63933410756971,11.853937280896057,41.40061634958682,179.22348730691206,27.48078225830013,3.0910572172023296,51.70100494134355,138.41315518961412,41.867783295633025
101,49.17641926989989,19.86746201703905,32.000425395748486,34.144729297808446,53.94333262358434,3.572881776114036,13.592512253775068,13.351064227882645,39.16698738118873,645.9137423682579,29.9887819544101,4.454555185082308,44.26041473072554,84.83182124432038,41.5206840902297
102,39.0619605286922,25.598672321260054,19.581157587413383,35.02619418980369,48.095911532824694,3.90196828148264,17.998480407035306,13.293428828059957,36.30257531055989,180.61162580224425,30.1731917827742,2.8299519878115817,52.40943249012427,124.5173325772625,43.80830981184722
103,42.53350690641618,31.271008653348407,19.344347813277142,43.02230580967814,47.54765501015754,2.9331781382380404,14.313154586800245,14.263457651927297,42.24839771232275,259.6198016270414,28.090247442840436,3.661836798264703,55.418540938822716,88.50081081245459,46.270162140642924
104,50.96863140526606,22.231343664533682,25.244985805329666,32.82427902755441,44.83664691913666,3.066817243575921,17.46594269635231,14.641342354108849,40.24968313753948,410.28687690486703,34.29927818756388,3.1285963027375923,40.38391499956126,117.65967796068576,40.102234439423356
105,46.57645195865369,21.26125478520425,29.597080877803986,41.834924816537395,49.37857172706286,3.9175913870363015,15.043135669641499,12.568514070176308,37.67834200746127,370.633789134862,28.73176400352603,2.3101809488899647,59.21391441284523,83.73954161168868,37.119138401281525
106,37.81594020392483,45.09052024433348,27.873323892165867,36.392757379600916,48.36920297110011,2.597734014430145,17.062279198890238,13.276209005939338,34.87154404554135,86.14105267147511,27.184750021128124,3.459623567482587,46.64567033968069,113.55197863336645,33.68249927632555
107,43.24695110952108,21.666767868233865,20.391766280438738,40.52071183037675,42.17541388831971,3.6357452063423876,18.519216014793525,16.009068103159112,36.979968765355835,61.25778031153519,28.965382084574504,2.4681798228352925,39.09504611195075,104.45856096375147,41.390648582007486
108,37.04500942358705,31.42752667839735,22.327378652309648,32.91158587170713,45.934665045447495,3.081775358446427,13.115783031584352,13.921302466454875,38.614735318876996,161.73374823891905,33.38163923296972,4.125676803789548,45.85998357685474,79.4047573830027,42.198643453460214
109,48.791903037108696,27.5888632853933,18.43588074937339,35.882921220672614,51.93838995112483,4.3394261707673,20.502456901201384,14.059024386450615,42.43264633009787,169.18350669244552,24.399893663796366,4.022172457149829,47.30204955690202,89.41938079294451,42.08399504073925
110,37.42134923258413,22.660091960621745,19.845299159425316,41.67798000447829,52.532753098479446,3.5251738439011504,16.53966971812297,14.881063904943412,37.93724724330652,608.4795654306265,26.940798278017404,3.5144142369856355,51.01157088792358,76.02556463552561,38.74787059216114
